10628791777037,10628792482196,10628792499582,1,0,APPL
10628883013785,10628883134983,10628883136170,1,0,APPL
10628896090758,10628896251968,10628896253648,1,0,APPL
10628907447203,10628907602307,10628907603678,1,0,APPL
10628913553935,10628913666518,10628913667549,1,0,APPL
10630970641740,10630970841395,10630970844181,1,0,MRKR
10630977540626,10630977713834,10630977715157,1,0,SNPS
10630991151583,10630991317609,10630991318874,1,0,FINS
